SMILES_standardized,hlm_value_scaled_deduplicated,n_reps,y_std,y_min,y_max
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccc(C(F)(F)F)nc2)CC1,3.5,1,,3.5,3.5
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccc(C(F)F)cc2)CC1,14.6,1,,14.6,14.6
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccc(C3CC3)cc2)CC1,9.0,1,,9.0,9.0
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccc(CN3CC(F)C3)cc2)CC1,49.0,1,,49.0,49.0
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccc(Cl)cn2)CC1,11.8,1,,11.8,11.8
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccc(Cl)nc2)CC1,3.6,1,,3.6,3.6
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2cccc(Cl)c2)CC1,36.0,1,,36.0,36.0
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccccc2Cl)CC1,393.9,1,,393.9,393.9
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,111.1,1,,111.1,111.1
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccn3ccnc3c2)CC1,13.5,1,,13.5,13.5
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccn3cnnc3c2)CC1,0.9,1,,0.9,0.9
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,6.5,1,,6.5,6.5
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2cncc(Cl)c2)CC1,18.3,1,,18.3,18.3
O=C(c1[nH]nc2ccccc12)N1CCC(c2ccc(CN3CC(F)C3)cc2)CC1,25.4,1,,25.4,25.4
O=C(c1[nH]nc2ccccc12)N1CCC(c2ccc(CN3CCC3)cc2)CC1,18.3,1,,18.3,18.3
O=C(c1[nH]nc2ccccc12)N1CCC(c2ccc(Cl)cc2)CC1,16.8,1,,16.8,16.8
O=C(c1[nH]nc2ccccc12)N1CCC(n2cnc3c(Cl)cccc32)CC1,17.4,1,,17.4,17.4
O=C(c1[nH]nc2ccccc12)N1CCC(n2cnc3cc(Cl)ccc32)CC1,9.8,1,,9.8,9.8
O=C(c1[nH]nc2ccccc12)N1CCC(n2cnc3cccc(Cl)c32)CC1,25.3,1,,25.3,25.3
O=C(c1[nH]nc2ccccc12)N1CCC(n2nnc3cc(Cl)ccc32)CC1,10.5,1,,10.5,10.5
O=C(c1[nH]nc2ccccc12)N1CCC2(CC1)CCN2c1ccc(Cl)cc1,18.8,1,,18.8,18.8
O=C(c1[nH]nc2ccccc12)N1CCC2(CC1)CN(c1ccc(Cl)cc1)C2,3.9,1,,3.9,3.9
O=C(c1[nH]nc2ccccc12)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,227.6,1,,227.6,227.6
O=C(c1[nH]nc2ccccc12)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,48.2,1,,48.2,48.2
O=C(c1[nH]nc2ccccc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,22.3,1,,22.3,22.3
O=C(c1[nH]nc2ccccc12)N1CCN(Cc2ccc(Cl)cc2F)CC1,30.2,1,,30.2,30.2
O=C(c1[nH]nc2ccccc12)N1CCN(Cc2ccc(Cl)cn2)CC1,11.8,1,,11.8,11.8
O=C(c1[nH]nc2ccccc12)N1CCN(Cc2ccc(Cl)nc2)CC1,5.2,1,,5.2,5.2
O=C(c1[nH]nc2ccccc12)N1CCN(Cc2ccc(F)cc2)CC1,21.2,1,,21.2,21.2
O=C(c1[nH]nc2ccccc12)N1CCN(Cc2cccc(Cl)c2)CC1,72.6,1,,72.6,72.6
O=C(c1[nH]nc2ccccc12)N1CCN(Cc2ccccc2Cl)CC1,291.5,1,,291.5,291.5
O=C(c1[nH]nc2ccccc12)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,876.8,1,,876.8,876.8
O=C(c1[nH]nc2ccccc12)N1CCN(c2ccc(CN3CC(F)C3)cc2)CC1,60.0,1,,60.0,60.0
O=C(c1[nH]nc2ccccc12)N1CCN(c2ccc(CN3CCC3)cc2)CC1,20.2,1,,20.2,20.2
O=C(c1[nH]nc2ccccc12)N1CCN(c2ccc(Cl)cc2)CC1,33.2,1,,33.2,33.2
O=C(c1[nH]nc2ccccc12)N1CCc2c(ncn2-c2ccc(Cl)cc2)C1,16.7,1,,16.7,16.7
O=C(c1[nH]nc2ccccc12)N1CCc2c(ncn2Cc2cccc(Cl)c2)C1,726.9,1,,726.9,726.9
O=C(c1[nH]nc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1ccc(Cl)cc1,0.0,1,,0.0,0.0
O=C(c1[nH]nc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,20.0,1,,20.0,20.0
O=C(c1[nH]nc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@H]2Oc1ccc(Cl)cc1,0.0,1,,0.0,0.0
O=C(c1[nH]nc2ccccc12)N1[C@@H]2CC[C@H]1CC(Oc1ccc(Cl)cc1)C2,8.8,1,,8.8,8.8
O=C(c1[nH]nc2ccccc12)N1[C@@H]2CC[C@H]1C[C@@H](OC1CCN(C3CC3)CC1)C2,78.8,1,,78.8,78.8
O=C(c1[nH]nc2ccccc12)N1[C@@H]2CC[C@H]1C[C@H](OC1CCN(C3CC3)CC1)C2,11.0,1,,11.0,11.0
O=C(c1[nH]nc2cccnc12)N1CCC(Nc2cncc(Cl)c2)CC1,12.6,1,,12.6,12.6
O=C(c1[nH]nc2cccnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,0.5,1,,0.5,0.5
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccc(Br)cc2)CC1,2.5,1,,2.5,2.5
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccc(C3CC3)nc2)CC1,2.6,1,,2.6,2.6
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,0.8,1,,0.8,0.8
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccc3nccn3c2)CC1,0.0,1,,0.0,0.0
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccc3nccn3n2)CC1,0.0,1,,0.0,0.0
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,12.2,1,,12.2,12.2
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccn3ccnc3c2)CC1,0.1,1,,0.1,0.1
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccn3cnnc3c2)CC1,0.0,1,,0.0,0.0
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccn3nccc3n2)CC1,0.0,1,,0.0,0.0
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2cncc(Br)c2)CC1,5.3,1,,5.3,5.3
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,4.9,1,,4.9,4.9
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,6.1,1,,6.1,6.1
O=C(c1[nH]nc2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,2.4,1,,2.4,2.4
O=C(c1[nH]nc2cccnc12)N1CCC(n2cnc3cc(Cl)ccc32)CC1,8.1,1,,8.1,8.1
O=C(c1[nH]nc2cccnc12)N1CCC2(CC1)Cc1ccccc1O2,0.0,1,,0.0,0.0
O=C(c1[nH]nc2cccnc12)N1CCC2(CC[C@@H](Oc3cncc(Cl)c3)C2)CC1,58.8,1,,58.8,58.8
O=C(c1[nH]nc2cccnc12)N1CCC2(CC[C@H](Oc3cncc(Cl)c3)C2)CC1,41.7,1,,41.7,41.7
O=C(c1[nH]nc2cccnc12)N1CCC2(CCc3ccccc3O2)CC1,25.4,1,,25.4,25.4
O=C(c1[nH]nc2cccnc12)N1CCCN(Cc2cncc(Cl)c2)CC1,56.0,1,,56.0,56.0
O=C(c1[nH]nc2cccnc12)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,114.9,1,,114.9,114.9
O=C(c1[nH]nc2cccnc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,3.1,1,,3.1,3.1
O=C(c1[nH]nc2cccnc12)N1CCN(Cc2ccc(Cl)cc2)CC(F)(F)C1,67.5,1,,67.5,67.5
O=C(c1[nH]nc2cccnc12)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,309.0,1,,309.0,309.0
O=C(c1[nH]nc2cccnc12)N1CCN([C@@H](c2cncc(Cl)c2)C(F)(F)F)CC1,80.2,1,,80.2,80.2
O=C(c1[nH]nc2cccnc12)N1CCN([C@H](c2cncc(Cl)c2)C(F)(F)F)CC1,131.6,1,,131.6,131.6
O=C(c1[nH]nc2cccnc12)N1CCN(c2ccc(Cl)cn2)CC1,0.6,1,,0.6,0.6
O=C(c1[nH]nc2cccnc12)N1CC[C@@H](Oc2cncc(Cl)c2)C1,0.0,1,,0.0,0.0
O=C(c1[nH]nc2cccnc12)N1CC[C@H](Oc2cncc(Cl)c2)C1,0.4,1,,0.4,0.4
O=C(c1[nH]nc2cccnc12)N1CC[C@]2(C1)C[C@@H](Oc1cncc(Cl)c1)C2,10.1,1,,10.1,10.1
O=C(c1[nH]nc2cccnc12)N1CC[C@]2(C1)C[C@H](Oc1cncc(Cl)c1)C2,16.8,1,,16.8,16.8
O=C(c1[nH]nc2cccnc12)N1C[C@@H]2CC[C@H]1C[C@@H]2Oc1cncc(Cl)c1,19.6,1,,19.6,19.6
O=C(c1[nH]nc2cccnc12)N1C[C@@H]2C[C@H]1C[C@@H]2Oc1cncc(Cl)c1,0.0,1,,0.0,0.0
O=C(c1[nH]nc2cccnc12)N1C[C@@H]2C[C@H]1C[C@H]2Oc1cncc(Cl)c1,3.5,1,,3.5,3.5
O=C(c1[nH]nc2cccnc12)N1C[C@H]2CC(Nc3ccccc3Cl)C[C@H]2C1,60.8,1,,60.8,60.8
O=C(c1[nH]nc2cccnc12)N1C[C@H]2CCC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,13.8,1,,13.8,13.8
O=C(c1[nH]nc2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,6.5,1,,6.5,6.5
O=C(c1[nH]nc2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,1.5,1,,1.5,1.5
O=C(c1[nH]nc2cccnc12)N1C[C@H]2C[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,18.8,1,,18.8,18.8
O=C(c1[nH]nc2cccnc12)N1C[C@H]2C[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,3.4,1,,3.4,3.4
O=C(c1[nH]nc2cccnc12)N1C[C@H]2C[C@@H]1C[C@@H]2Oc1cncc(Cl)c1,0.0,1,,0.0,0.0
O=C(c1[nH]nc2cccnc12)N1C[C@H]2C[C@H](Oc3ccc(Cl)cc3)C[C@H]2C1,21.0,1,,21.0,21.0
O=C(c1[nH]nc2cccnc12)N1[C@@H]2CC[C@H]1C[C@@H](Oc1ccc(Cl)cc1)C2,6.7,1,,6.7,6.7
O=C(c1[nH]nc2cccnc12)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,0.0,1,,0.0,0.0
O=C(c1[nH]nc2cccnc12)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccccc1Cl)C2,57.9,1,,57.9,57.9
O=C(c1[nH]nc2ccncc12)N1CCC(Oc2ccc(Cl)cc2)CC1,11.6,1,,11.6,11.6
O=C(c1[nH]nc2cnc(-c3ccccc3)nc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,39.7,1,,39.7,39.7
O=C(c1[nH]nc2cnc(-c3ccccc3)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,1.0,1,,1.0,1.0
O=C(c1[nH]nc2cnc(-c3ccccc3)nc12)N1CCC(Oc2cncc(Cl)c2)CC1,12.5,1,,12.5,12.5
O=C(c1[nH]nc2cnc(-c3ccccn3)cc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,20.3,1,,20.3,20.3
O=C(c1[nH]nc2cnc(-c3ccccn3)cc12)N1CCC(Oc2cncc(Cl)c2)CC1,30.9,1,,30.9,30.9
O=C(c1[nH]nc2cnc(Cl)cc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,27.4,1,,27.4,27.4
O=C(c1[nH]nc2cnccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,9.6,1,,9.6,9.6
O=C(c1[nH]nc2cnccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,36.8,1,,36.8,36.8
O=C(c1[nH]nc2cncnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,5.5,1,,5.5,5.5
O=C(c1[nH]nc2cncnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,10.8,1,,10.8,10.8
O=C(c1[nH]nc2nc(-c3ccccc3)ncc12)N1CCC(Oc2cncc(Cl)c2)CC1,39.3,1,,39.3,39.3
O=C(c1[nH]nc2ncccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,6.9,1,,6.9,6.9
O=C(c1[nH]nc2nccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,11.2,1,,11.2,11.2
O=C(c1[nH]nc2ncncc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,13.0,1,,13.0,13.0
O=C(c1[nH]ncc1-c1cc2ccccc2[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,37.6,1,,37.6,37.6
O=C(c1[nH]ncc1-c1ccc(C(F)(F)F)o1)N1CCC(Oc2ccc(Cl)cc2)CC1,29.1,1,,29.1,29.1
O=C(c1[nH]ncc1-c1ccc(CO)cc1)N1CCC(Oc2ccc(Cl)cc2)CC1,71.8,1,,71.8,71.8
O=C(c1[nH]ncc1-c1ccc(F)cc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,23.0,1,,23.0,23.0
O=C(c1[nH]ncc1-c1ccc2c(c1)OC(F)(F)O2)N1CCC(Oc2cncc(Cl)c2)CC1,151.4,1,,151.4,151.4
O=C(c1[nH]ncc1-c1ccc2c(c1)OC(F)(F)O2)N1CCN(Cc2cncc(Cl)c2)CC1,839.4,1,,839.4,839.4
O=C(c1[nH]ncc1-c1ccc2c(c1)OCO2)N1CCC(Oc2cncc(Cl)c2)CC1,136.6,1,,136.6,136.6
O=C(c1[nH]ncc1-c1ccc2ncccc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,41.0,1,,41.0,41.0
O=C(c1[nH]ncc1-c1ccc2ncccc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,184.2,1,,184.2,184.2
O=C(c1[nH]ncc1-c1ccc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,355.4,1,,355.4,355.4
O=C(c1[nH]ncc1-c1ccc2nccn2n1)N1CCC(OC2CCN(C3CC3)CC2)CC1,2.2,1,,2.2,2.2
O=C(c1[nH]ncc1-c1ccc2nccn2n1)N1CCC(Oc2cncc(Cl)c2)CC1,64.4,1,,64.4,64.4
O=C(c1[nH]ncc1-c1ccc2ncoc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,152.8,1,,152.8,152.8
O=C(c1[nH]ncc1-c1ccc2ncoc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,198.4,1,,198.4,198.4
O=C(c1[nH]ncc1-c1ccc2ncoc2c1)N1CCN(Cc2ccc(Cl)cc2)CC1,310.5,1,,310.5,310.5
O=C(c1[nH]ncc1-c1ccc2ncoc2c1)N1CCN(Cc2cncc(Cl)c2)CC1,351.7,1,,351.7,351.7
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CC2CC(C1)N2Cc1cncc(Cl)c1,43.6,1,,43.6,43.6
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CC2CCC(C1)N2Cc1cncc(Cl)c1,132.8,1,,132.8,132.8
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(CN2CCCCC2)CC1,1.1,1,,1.1,1.1
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(N2CCOCC2)CC1,11.5,1,,11.5,11.5
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,19.6,1,,19.6,19.6
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(C3COC3)CC2)CC1,6.1,1,,6.1,6.1
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CC(F)(F)F)CC2)CC1,78.7,1,,78.7,78.7
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CC(F)F)CC2)CC1,43.2,1,,43.2,43.2
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CCF)CC2)CC1,13.3,1,,13.3,13.3
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(OC2CCNCC2)CC1,0.0,1,,0.0,0.0
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,79.3,1,,79.3,79.3
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,261.8,1,,261.8,261.8
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(c2ccc(Cl)cc2)CC1,53.1,1,,53.1,53.1
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(c2ccncc2)CC1,34.1,1,,34.1,34.1
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(c2cncc(Cl)c2)CC1,94.4,1,,94.4,94.4
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,567.1,1,,567.1,567.1
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(C2CC2)CC1,15.6,1,,15.6,15.6
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(CC(F)(F)F)CC1,27.1,1,,27.1,27.1
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(CC2CCOCC2)CC1,14.4,1,,14.4,14.4
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,142.9,1,,142.9,142.9
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)cc2)CC1,143.0,1,,143.0,143.0
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(Cc2ccccc2)CC1,121.9,1,,121.9,121.9
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,119.6,1,,119.6,119.6
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,561.1,1,,561.1,561.1
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN([C@@H](c2cncc(Cl)c2)C(F)(F)F)CC1,102.8,1,,102.8,102.8
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN([C@H](c2cncc(Cl)c2)C(F)(F)F)CC1,115.9,1,,115.9,115.9
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(c2ccc(Cl)cc2)CC1,92.8,1,,92.8,92.8
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCN(c2cncc(Cl)c2)CC1,135.2,1,,135.2,135.2
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,80.5,1,,80.5,80.5
O=C(c1[nH]ncc1-c1ccc2nncn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,18.3,1,,18.3,18.3
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,19.5,1,,19.5,19.5
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,111.8,1,,111.8,111.8
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,89.0,1,,89.0,89.0
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC2(CC1)CCN2c1ccc(Cl)cc1,687.2,1,,687.2,687.2
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCCN(Cc2cncc(Cl)c2)CC1,792.2,1,,792.2,792.2
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCN(Cc2ccccc2)CC1,469.5,1,,469.5,469.5
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,72.0,1,,72.0,72.0
O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,43.5,1,,43.5,43.5
O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,23.0,1,,23.0,23.0
O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(c2ccc(Cl)cc2)CC1,23.4,1,,23.4,23.4
O=C(c1[nH]ncc1-c1ccccc1)N1CC2CCC(C1)N2Cc1cncc(Cl)c1,472.8,1,,472.8,472.8
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Nc2ccc(Cl)cc2)CC1,17.7,1,,17.7,17.7
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Nc2cncc(Cl)c2)CC1,116.2,1,,116.2,116.2
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(C(F)(F)F)nc2)CC1,8.5,1,,8.5,8.5
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(C(F)F)cc2)CC1,22.0,1,,22.0,22.0
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(CO)cc2)CC1,28.3,1,,28.3,28.3
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(Cl)cc2)CC1,9.8,1,,9.8,9.8
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(Cl)nc2)CC1,18.7,1,,18.7,18.7
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc3ocnc3c2)CC1,42.3,1,,42.3,42.3
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cccc(C(F)F)c2)CC1,48.4,1,,48.4,48.4
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cccc(CO)c2)CC1,34.3,1,,34.3,34.3
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccccc2Cl)CC1,425.6,1,,425.6,425.6
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,44.1,1,,44.1,44.1
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cncc(Cl)c2)CC1,130.8,1,,130.8,130.8
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cnccc2Cl)CC1,289.9,1,,289.9,289.9
O=C(c1[nH]ncc1-c1ccccc1)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,704.2,1,,704.2,704.2
O=C(c1[nH]ncc1-c1ccccc1)N1CCN(Cc2ccc(Cl)cc2)CC(F)(F)C1,250.4,1,,250.4,250.4
O=C(c1[nH]ncc1-c1ccccc1)N1CCN(Cc2cncc(Cl)c2)CC(F)(F)C1,973.7,1,,973.7,973.7
O=C(c1[nH]ncc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@@H](Oc1ccc(Cl)cc1)C2,16.9,1,,16.9,16.9
O=C(c1[nH]ncc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,13.5,1,,13.5,13.5
O=C(c1[nH]ncc1-c1ccccc1F)N1CCC(Oc2cncc(Cl)c2)CC1,124.3,1,,124.3,124.3
O=C(c1[nH]ncc1-c1ccccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,8.2,1,,8.2,8.2
O=C(c1[nH]ncc1-c1cccnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,104.3,1,,104.3,104.3
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2ccc(Cl)cc2)C1,179.9,1,,179.9,179.9
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2cncc(Cl)c2)C1,599.8,1,,599.8,599.8
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2ccc(Cl)cc2)C1,128.1,1,,128.1,128.1
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2cncc(Cl)c2)C1,115.6,1,,115.6,115.6
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCN(C2CC2)CC1,3.3,1,,3.3,3.3
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCN(CC(F)(F)F)CC1,15.9,1,,15.9,15.9
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCN(c2ccc(Cl)cc2)CC1,40.7,1,,40.7,40.7
O=C(c1[nH]ncc1-c1ccn2nccc2n1)N1CCN(c2cncc(Cl)c2)CC1,88.2,1,,88.2,88.2
O=C(c1[nH]ncc1-c1cnc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,100.2,1,,100.2,100.2
O=C(c1[nH]ncc1-c1cnc2nccn2c1)N1CCC(Oc2cncc(Cl)c2)CC1,31.1,1,,31.1,31.1
O=C(c1[nH]ncc1-c1cncnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,30.6,1,,30.6,30.6
O=C(c1[nH]ncc1-c1coc(C(F)(F)F)c1)N1CCC(Oc2ccc(Cl)cc2)CC1,29.6,1,,29.6,29.6
O=C(c1[nH]ncc1C#CC1CC1)N1CCC(Oc2ccc(Cl)cc2)CC1,16.8,1,,16.8,16.8
O=C(c1[nH]ncc1C#CCO)N1CCC(Oc2ccc(Cl)cc2)CC1,11.1,1,,11.1,11.1
O=C(c1[nH]ncc1C#Cc1ccccc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,162.1,1,,162.1,162.1
O=C(c1[nH]ncc1C#Cc1ccccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,25.2,1,,25.2,25.2
O=C(c1[nH]ncc1C#Cc1cncnc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,16.0,1,,16.0,16.0
O=C(c1[nH]ncc1C#Cc1cncnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,6.7,1,,6.7,6.7
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(CN2CCC(F)(F)CC2)CC1,146.9,1,,146.9,146.9
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(CN2CCCCC2)CC1,5.6,1,,5.6,5.6
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(CN2CCOCC2)CC1,17.7,1,,17.7,17.7
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(OC2CCN(C3CC3)CC2)CC1,56.9,1,,56.9,56.9
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(Oc2cncc(Cl)c2)CC1,38.3,1,,38.3,38.3
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCN(CC2CCOCC2)CC1,16.2,1,,16.2,16.2
O=C(c1[nH]ncc1C#Cc1cncs1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,664.5,1,,664.5,664.5
